TSE_stat,date,UOM,UOM_ID,COORDINATE,VALUE,TERMINATED
"TSE, oil and gas, closing ",1979-10-01,"Index, 2000=1000",176,1.4,3140.17,TRUE
"TSE, oil and gas, closing ",1979-11-01,"Index, 2000=1000",176,1.4,3575.93,TRUE
"TSE, oil and gas, closing ",1979-12-01,"Index, 2000=1000",176,1.4,3745.12,TRUE
"TSE, oil and gas, closing ",1980-01-01,"Index, 2000=1000",176,1.4,4217.47,TRUE
"TSE, oil and gas, closing ",1980-02-01,"Index, 2000=1000",176,1.4,5155.88,TRUE
"TSE, oil and gas, closing ",1980-03-01,"Index, 2000=1000",176,1.4,3855.23,TRUE
"TSE, oil and gas, closing ",1980-04-01,"Index, 2000=1000",176,1.4,4234.3,TRUE
"TSE, oil and gas, closing ",1980-05-01,"Index, 2000=1000",176,1.4,4304.18,TRUE
"TSE, oil and gas, closing ",1980-06-01,"Index, 2000=1000",176,1.4,4755.49,TRUE
"TSE, oil and gas, closing ",1980-07-01,"Index, 2000=1000",176,1.4,4928.09,TRUE
"TSE, oil and gas, closing ",1980-08-01,"Index, 2000=1000",176,1.4,4676.11,TRUE
"TSE, oil and gas, closing ",1980-09-01,"Index, 2000=1000",176,1.4,4539.92,TRUE
"TSE, oil and gas, closing ",1980-10-01,"Index, 2000=1000",176,1.4,4367.59,TRUE
"TSE, oil and gas, closing ",1980-11-01,"Index, 2000=1000",176,1.4,4731,TRUE
"TSE, oil and gas, closing ",1980-12-01,"Index, 2000=1000",176,1.4,4357.86,TRUE
"TSE, oil and gas, closing ",1981-01-01,"Index, 2000=1000",176,1.4,4467.47,TRUE
"TSE, oil and gas, closing ",1981-02-01,"Index, 2000=1000",176,1.4,4276.14,TRUE
"TSE, oil and gas, closing ",1981-03-01,"Index, 2000=1000",176,1.4,4411.93,TRUE
"TSE, oil and gas, closing ",1981-04-01,"Index, 2000=1000",176,1.4,4434.29,TRUE
"TSE, oil and gas, closing ",1981-05-01,"Index, 2000=1000",176,1.4,4961.95,TRUE
"TSE, oil and gas, closing ",1981-06-01,"Index, 2000=1000",176,1.4,5140,TRUE
"TSE, oil and gas, closing ",1981-07-01,"Index, 2000=1000",176,1.4,4825,TRUE
"TSE, oil and gas, closing ",1981-08-01,"Index, 2000=1000",176,1.4,4797.42,TRUE
"TSE, oil and gas, closing ",1981-09-01,"Index, 2000=1000",176,1.4,3580.71,TRUE
"TSE, oil and gas, closing ",1981-10-01,"Index, 2000=1000",176,1.4,3582.61,TRUE
"TSE, oil and gas, closing ",1981-11-01,"Index, 2000=1000",176,1.4,3977.12,TRUE
"TSE, oil and gas, closing ",1981-12-01,"Index, 2000=1000",176,1.4,3697.16,TRUE
"TSE, oil and gas, closing ",1982-01-01,"Index, 2000=1000",176,1.4,3226.36,TRUE
"TSE, oil and gas, closing ",1982-02-01,"Index, 2000=1000",176,1.4,2801.64,TRUE
"TSE, oil and gas, closing ",1982-03-01,"Index, 2000=1000",176,1.4,2573.86,TRUE
"TSE, oil and gas, closing ",1982-04-01,"Index, 2000=1000",176,1.4,2669.28,TRUE
"TSE, oil and gas, closing ",1982-05-01,"Index, 2000=1000",176,1.4,2781.28,TRUE
"TSE, oil and gas, closing ",1982-06-01,"Index, 2000=1000",176,1.4,2383.33,TRUE
"TSE, oil and gas, closing ",1982-07-01,"Index, 2000=1000",176,1.4,2390.86,TRUE
"TSE, oil and gas, closing ",1982-08-01,"Index, 2000=1000",176,1.4,2762.99,TRUE
"TSE, oil and gas, closing ",1982-09-01,"Index, 2000=1000",176,1.4,2740.92,TRUE
"TSE, oil and gas, closing ",1982-10-01,"Index, 2000=1000",176,1.4,2939.28,TRUE
"TSE, oil and gas, closing ",1982-11-01,"Index, 2000=1000",176,1.4,2800.57,TRUE
"TSE, oil and gas, closing ",1982-12-01,"Index, 2000=1000",176,1.4,2683.26,TRUE
"TSE, oil and gas, closing ",1983-01-01,"Index, 2000=1000",176,1.4,2774.79,TRUE
"TSE, oil and gas, closing ",1983-02-01,"Index, 2000=1000",176,1.4,2650.86,TRUE
"TSE, oil and gas, closing ",1983-03-01,"Index, 2000=1000",176,1.4,2770.77,TRUE
"TSE, oil and gas, closing ",1983-04-01,"Index, 2000=1000",176,1.4,3125.63,TRUE
"TSE, oil and gas, closing ",1983-05-01,"Index, 2000=1000",176,1.4,3458.74,TRUE
"TSE, oil and gas, closing ",1983-06-01,"Index, 2000=1000",176,1.4,3695.2,TRUE
"TSE, oil and gas, closing ",1983-07-01,"Index, 2000=1000",176,1.4,3830.87,TRUE
"TSE, oil and gas, closing ",1983-08-01,"Index, 2000=1000",176,1.4,3755.66,TRUE
"TSE, oil and gas, closing ",1983-09-01,"Index, 2000=1000",176,1.4,3710.82,TRUE
"TSE, oil and gas, closing ",1983-10-01,"Index, 2000=1000",176,1.4,3263.18,TRUE
"TSE, oil and gas, closing ",1983-11-01,"Index, 2000=1000",176,1.4,3486.37,TRUE
"TSE, oil and gas, closing ",1983-12-01,"Index, 2000=1000",176,1.4,3468.62,TRUE
"TSE, oil and gas, closing ",1984-01-01,"Index, 2000=1000",176,1.4,3342.33,TRUE
"TSE, oil and gas, closing ",1984-02-01,"Index, 2000=1000",176,1.4,3439.24,TRUE
"TSE, oil and gas, closing ",1984-03-01,"Index, 2000=1000",176,1.4,3450.8,TRUE
"TSE, oil and gas, closing ",1984-04-01,"Index, 2000=1000",176,1.4,3487.7,TRUE
"TSE, oil and gas, closing ",1984-05-01,"Index, 2000=1000",176,1.4,3315.98,TRUE
"TSE, oil and gas, closing ",1984-06-01,"Index, 2000=1000",176,1.4,3201.56,TRUE
"TSE, oil and gas, closing ",1984-07-01,"Index, 2000=1000",176,1.4,2853.66,TRUE
"TSE, oil and gas, closing ",1984-08-01,"Index, 2000=1000",176,1.4,3407,TRUE
"TSE, oil and gas, closing ",1984-09-01,"Index, 2000=1000",176,1.4,3521.09,TRUE
"TSE, oil and gas, closing ",1984-10-01,"Index, 2000=1000",176,1.4,3188.5,TRUE
"TSE, oil and gas, closing ",1984-11-01,"Index, 2000=1000",176,1.4,3094.47,TRUE
"TSE, oil and gas, closing ",1984-12-01,"Index, 2000=1000",176,1.4,2989.95,TRUE
"TSE, oil and gas, closing ",1985-01-01,"Index, 2000=1000",176,1.4,3127.14,TRUE
"TSE, oil and gas, closing ",1985-02-01,"Index, 2000=1000",176,1.4,3152.43,TRUE
"TSE, oil and gas, closing ",1985-03-01,"Index, 2000=1000",176,1.4,3479.77,TRUE
"TSE, oil and gas, closing ",1985-04-01,"Index, 2000=1000",176,1.4,3544.47,TRUE
"TSE, oil and gas, closing ",1985-05-01,"Index, 2000=1000",176,1.4,3452.99,TRUE
"TSE, oil and gas, closing ",1985-06-01,"Index, 2000=1000",176,1.4,3207.16,TRUE
"TSE, oil and gas, closing ",1985-07-01,"Index, 2000=1000",176,1.4,3189.27,TRUE
"TSE, oil and gas, closing ",1985-08-01,"Index, 2000=1000",176,1.4,3467.33,TRUE
"TSE, oil and gas, closing ",1985-09-01,"Index, 2000=1000",176,1.4,3258.25,TRUE
"TSE, oil and gas, closing ",1985-10-01,"Index, 2000=1000",176,1.4,3196.69,TRUE
"TSE, oil and gas, closing ",1985-11-01,"Index, 2000=1000",176,1.4,3443.2,TRUE
"TSE, oil and gas, closing ",1985-12-01,"Index, 2000=1000",176,1.4,3297.84,TRUE
"TSE, oil and gas, closing ",1986-01-01,"Index, 2000=1000",176,1.4,2998.36,TRUE
"TSE, oil and gas, closing ",1986-02-01,"Index, 2000=1000",176,1.4,2728.56,TRUE
"TSE, oil and gas, closing ",1986-03-01,"Index, 2000=1000",176,1.4,2795.75,TRUE
"TSE, oil and gas, closing ",1986-04-01,"Index, 2000=1000",176,1.4,2577.35,TRUE
"TSE, oil and gas, closing ",1986-05-01,"Index, 2000=1000",176,1.4,2713.53,TRUE
"TSE, oil and gas, closing ",1986-06-01,"Index, 2000=1000",176,1.4,2546.38,TRUE
"TSE, oil and gas, closing ",1986-07-01,"Index, 2000=1000",176,1.4,2336.18,TRUE
"TSE, oil and gas, closing ",1986-08-01,"Index, 2000=1000",176,1.4,2714.78,TRUE
"TSE, oil and gas, closing ",1986-09-01,"Index, 2000=1000",176,1.4,2697.06,TRUE
"TSE, oil and gas, closing ",1986-10-01,"Index, 2000=1000",176,1.4,2780.01,TRUE
"TSE, oil and gas, closing ",1986-11-01,"Index, 2000=1000",176,1.4,2799.61,TRUE
"TSE, oil and gas, closing ",1986-12-01,"Index, 2000=1000",176,1.4,3053.15,TRUE
"TSE, oil and gas, closing ",1987-01-01,"Index, 2000=1000",176,1.4,3414.72,TRUE
"TSE, oil and gas, closing ",1987-02-01,"Index, 2000=1000",176,1.4,3375.98,TRUE
"TSE, oil and gas, closing ",1987-03-01,"Index, 2000=1000",176,1.4,3929.31,TRUE
"TSE, oil and gas, closing ",1987-04-01,"Index, 2000=1000",176,1.4,3908.61,TRUE
"TSE, oil and gas, closing ",1987-05-01,"Index, 2000=1000",176,1.4,4183.58,TRUE
"TSE, oil and gas, closing ",1987-06-01,"Index, 2000=1000",176,1.4,4318.03,TRUE
"TSE, oil and gas, closing ",1987-07-01,"Index, 2000=1000",176,1.4,4675.45,TRUE
"TSE, oil and gas, closing ",1987-08-01,"Index, 2000=1000",176,1.4,4448.65,TRUE
"TSE, oil and gas, closing ",1987-09-01,"Index, 2000=1000",176,1.4,4349.94,TRUE
"TSE, oil and gas, closing ",1987-10-01,"Index, 2000=1000",176,1.4,3406.05,TRUE
"TSE, oil and gas, closing ",1987-11-01,"Index, 2000=1000",176,1.4,3127.18,TRUE
"TSE, oil and gas, closing ",1987-12-01,"Index, 2000=1000",176,1.4,3280.55,TRUE
"TSE, oil and gas, closing ",1988-01-01,"Index, 2000=1000",176,1.4,3400.83,TRUE
"TSE, oil and gas, closing ",1988-02-01,"Index, 2000=1000",176,1.4,3595.93,TRUE
"TSE, oil and gas, closing ",1988-03-01,"Index, 2000=1000",176,1.4,3815.63,TRUE
"TSE, oil and gas, closing ",1988-04-01,"Index, 2000=1000",176,1.4,3962.88,TRUE
"TSE, oil and gas, closing ",1988-05-01,"Index, 2000=1000",176,1.4,3734.19,TRUE
"TSE, oil and gas, closing ",1988-06-01,"Index, 2000=1000",176,1.4,3883.92,TRUE
"TSE, oil and gas, closing ",1988-07-01,"Index, 2000=1000",176,1.4,3843.32,TRUE
"TSE, oil and gas, closing ",1988-08-01,"Index, 2000=1000",176,1.4,3768.21,TRUE
"TSE, oil and gas, closing ",1988-09-01,"Index, 2000=1000",176,1.4,3599.47,TRUE
"TSE, oil and gas, closing ",1988-10-01,"Index, 2000=1000",176,1.4,3578.91,TRUE
"TSE, oil and gas, closing ",1988-11-01,"Index, 2000=1000",176,1.4,3419.75,TRUE
"TSE, oil and gas, closing ",1988-12-01,"Index, 2000=1000",176,1.4,4243.63,TRUE
"TSE, oil and gas, closing ",1989-01-01,"Index, 2000=1000",176,1.4,3858.02,TRUE
"TSE, oil and gas, closing ",1989-02-01,"Index, 2000=1000",176,1.4,3815.75,TRUE
"TSE, oil and gas, closing ",1989-03-01,"Index, 2000=1000",176,1.4,4020.03,TRUE
"TSE, oil and gas, closing ",1989-04-01,"Index, 2000=1000",176,1.4,4054.59,TRUE
"TSE, oil and gas, closing ",1989-05-01,"Index, 2000=1000",176,1.4,4067.38,TRUE
"TSE, oil and gas, closing ",1989-06-01,"Index, 2000=1000",176,1.4,4164.72,TRUE
"TSE, oil and gas, closing ",1989-07-01,"Index, 2000=1000",176,1.4,4227.06,TRUE
"TSE, oil and gas, closing ",1989-08-01,"Index, 2000=1000",176,1.4,4166.63,TRUE
"TSE, oil and gas, closing ",1989-09-01,"Index, 2000=1000",176,1.4,4322.85,TRUE
"TSE, oil and gas, closing ",1989-10-01,"Index, 2000=1000",176,1.4,4326.97,TRUE
"TSE, oil and gas, closing ",1989-11-01,"Index, 2000=1000",176,1.4,4236.94,TRUE
"TSE, oil and gas, closing ",1989-12-01,"Index, 2000=1000",176,1.4,4474.7,TRUE
"TSE, oil and gas, closing ",1990-01-01,"Index, 2000=1000",176,1.4,4231.68,TRUE
"TSE, oil and gas, closing ",1990-02-01,"Index, 2000=1000",176,1.4,4401.99,TRUE
"TSE, oil and gas, closing ",1990-03-01,"Index, 2000=1000",176,1.4,4245.4,TRUE
"TSE, oil and gas, closing ",1990-04-01,"Index, 2000=1000",176,1.4,3988.07,TRUE
"TSE, oil and gas, closing ",1990-05-01,"Index, 2000=1000",176,1.4,4147.78,TRUE
"TSE, oil and gas, closing ",1990-06-01,"Index, 2000=1000",176,1.4,4025.35,TRUE
"TSE, oil and gas, closing ",1990-07-01,"Index, 2000=1000",176,1.4,4221.99,TRUE
"TSE, oil and gas, closing ",1990-08-01,"Index, 2000=1000",176,1.4,4387.47,TRUE
"TSE, oil and gas, closing ",1990-09-01,"Index, 2000=1000",176,1.4,4542.42,TRUE
"TSE, oil and gas, closing ",1990-10-01,"Index, 2000=1000",176,1.4,4152.28,TRUE
"TSE, oil and gas, closing ",1990-11-01,"Index, 2000=1000",176,1.4,4016.35,TRUE
"TSE, oil and gas, closing ",1990-12-01,"Index, 2000=1000",176,1.4,3973.38,TRUE
"TSE, oil and gas, closing ",1991-01-01,"Index, 2000=1000",176,1.4,3709.27,TRUE
"TSE, oil and gas, closing ",1991-02-01,"Index, 2000=1000",176,1.4,3913.16,TRUE
"TSE, oil and gas, closing ",1991-03-01,"Index, 2000=1000",176,1.4,3879.97,TRUE
"TSE, oil and gas, closing ",1991-04-01,"Index, 2000=1000",176,1.4,3808.65,TRUE
"TSE, oil and gas, closing ",1991-05-01,"Index, 2000=1000",176,1.4,3723.45,TRUE
"TSE, oil and gas, closing ",1991-06-01,"Index, 2000=1000",176,1.4,3660.29,TRUE
"TSE, oil and gas, closing ",1991-07-01,"Index, 2000=1000",176,1.4,3708.97,TRUE
"TSE, oil and gas, closing ",1991-08-01,"Index, 2000=1000",176,1.4,3695.74,TRUE
"TSE, oil and gas, closing ",1991-09-01,"Index, 2000=1000",176,1.4,3609.33,TRUE
"TSE, oil and gas, closing ",1991-10-01,"Index, 2000=1000",176,1.4,3652.06,TRUE
"TSE, oil and gas, closing ",1991-11-01,"Index, 2000=1000",176,1.4,3419.63,TRUE
"TSE, oil and gas, closing ",1991-12-01,"Index, 2000=1000",176,1.4,3205.63,TRUE
"TSE, oil and gas, closing ",1992-01-01,"Index, 2000=1000",176,1.4,3186.15,TRUE
"TSE, oil and gas, closing ",1992-02-01,"Index, 2000=1000",176,1.4,3119.51,TRUE
"TSE, oil and gas, closing ",1992-03-01,"Index, 2000=1000",176,1.4,3006.75,TRUE
"TSE, oil and gas, closing ",1992-04-01,"Index, 2000=1000",176,1.4,3062.4,TRUE
"TSE, oil and gas, closing ",1992-05-01,"Index, 2000=1000",176,1.4,3298.76,TRUE
"TSE, oil and gas, closing ",1992-06-01,"Index, 2000=1000",176,1.4,3241.96,TRUE
"TSE, oil and gas, closing ",1992-07-01,"Index, 2000=1000",176,1.4,3298.22,TRUE
"TSE, oil and gas, closing ",1992-08-01,"Index, 2000=1000",176,1.4,3369.28,TRUE
"TSE, oil and gas, closing ",1992-09-01,"Index, 2000=1000",176,1.4,3458.69,TRUE
"TSE, oil and gas, closing ",1992-10-01,"Index, 2000=1000",176,1.4,3411.55,TRUE
"TSE, oil and gas, closing ",1992-11-01,"Index, 2000=1000",176,1.4,3356.01,TRUE
"TSE, oil and gas, closing ",1992-12-01,"Index, 2000=1000",176,1.4,3327.04,TRUE
"TSE, oil and gas, closing ",1993-01-01,"Index, 2000=1000",176,1.4,3387.82,TRUE
"TSE, oil and gas, closing ",1993-02-01,"Index, 2000=1000",176,1.4,3729.52,TRUE
"TSE, oil and gas, closing ",1993-03-01,"Index, 2000=1000",176,1.4,4030.57,TRUE
"TSE, oil and gas, closing ",1993-04-01,"Index, 2000=1000",176,1.4,4390.43,TRUE
"TSE, oil and gas, closing ",1993-05-01,"Index, 2000=1000",176,1.4,4584.53,TRUE
"TSE, oil and gas, closing ",1993-06-01,"Index, 2000=1000",176,1.4,5051.09,TRUE
"TSE, oil and gas, closing ",1993-07-01,"Index, 2000=1000",176,1.4,4556.78,TRUE
"TSE, oil and gas, closing ",1993-08-01,"Index, 2000=1000",176,1.4,5187.24,TRUE
"TSE, oil and gas, closing ",1993-09-01,"Index, 2000=1000",176,1.4,4999.41,TRUE
"TSE, oil and gas, closing ",1993-10-01,"Index, 2000=1000",176,1.4,4979.99,TRUE
"TSE, oil and gas, closing ",1993-11-01,"Index, 2000=1000",176,1.4,4339.13,TRUE
"TSE, oil and gas, closing ",1993-12-01,"Index, 2000=1000",176,1.4,4432.93,TRUE
"TSE, oil and gas, closing ",1994-01-01,"Index, 2000=1000",176,1.4,4610.86,TRUE
"TSE, oil and gas, closing ",1994-02-01,"Index, 2000=1000",176,1.4,4448.55,TRUE
"TSE, oil and gas, closing ",1994-03-01,"Index, 2000=1000",176,1.4,4466.38,TRUE
"TSE, oil and gas, closing ",1994-04-01,"Index, 2000=1000",176,1.4,4781.63,TRUE
"TSE, oil and gas, closing ",1994-05-01,"Index, 2000=1000",176,1.4,4804.09,TRUE
"TSE, oil and gas, closing ",1994-06-01,"Index, 2000=1000",176,1.4,4543.26,TRUE
"TSE, oil and gas, closing ",1994-07-01,"Index, 2000=1000",176,1.4,4710.7,TRUE
"TSE, oil and gas, closing ",1994-08-01,"Index, 2000=1000",176,1.4,4598.02,TRUE
"TSE, oil and gas, closing ",1994-09-01,"Index, 2000=1000",176,1.4,4556.72,TRUE
"TSE, oil and gas, closing ",1994-10-01,"Index, 2000=1000",176,1.4,4692.93,TRUE
"TSE, oil and gas, closing ",1994-11-01,"Index, 2000=1000",176,1.4,4263.03,TRUE
"TSE, oil and gas, closing ",1994-12-01,"Index, 2000=1000",176,1.4,4117.06,TRUE
"TSE, oil and gas, closing ",1995-01-01,"Index, 2000=1000",176,1.4,3905.6,TRUE
"TSE, oil and gas, closing ",1995-02-01,"Index, 2000=1000",176,1.4,4049.35,TRUE
"TSE, oil and gas, closing ",1995-03-01,"Index, 2000=1000",176,1.4,4374.92,TRUE
"TSE, oil and gas, closing ",1995-04-01,"Index, 2000=1000",176,1.4,4517.47,TRUE
"TSE, oil and gas, closing ",1995-05-01,"Index, 2000=1000",176,1.4,4618.09,TRUE
"TSE, oil and gas, closing ",1995-06-01,"Index, 2000=1000",176,1.4,4443.73,TRUE
"TSE, oil and gas, closing ",1995-07-01,"Index, 2000=1000",176,1.4,4496.1,TRUE
"TSE, oil and gas, closing ",1995-08-01,"Index, 2000=1000",176,1.4,4391.18,TRUE
"TSE, oil and gas, closing ",1995-09-01,"Index, 2000=1000",176,1.4,4436.5,TRUE
"TSE, oil and gas, closing ",1995-10-01,"Index, 2000=1000",176,1.4,4248.89,TRUE
"TSE, oil and gas, closing ",1995-11-01,"Index, 2000=1000",176,1.4,4476.87,TRUE
"TSE, oil and gas, closing ",1995-12-01,"Index, 2000=1000",176,1.4,4747.82,TRUE
"TSE, oil and gas, closing ",1996-01-01,"Index, 2000=1000",176,1.4,4768.24,TRUE
"TSE, oil and gas, closing ",1996-02-01,"Index, 2000=1000",176,1.4,4898.14,TRUE
"TSE, oil and gas, closing ",1996-03-01,"Index, 2000=1000",176,1.4,5067.24,TRUE
"TSE, oil and gas, closing ",1996-04-01,"Index, 2000=1000",176,1.4,5200.89,TRUE
"TSE, oil and gas, closing ",1996-05-01,"Index, 2000=1000",176,1.4,5236.82,TRUE
"TSE, oil and gas, closing ",1996-06-01,"Index, 2000=1000",176,1.4,5151,TRUE
"TSE, oil and gas, closing ",1996-07-01,"Index, 2000=1000",176,1.4,5094.2,TRUE
"TSE, oil and gas, closing ",1996-08-01,"Index, 2000=1000",176,1.4,5349.75,TRUE
"TSE, oil and gas, closing ",1996-09-01,"Index, 2000=1000",176,1.4,5554,TRUE
"TSE, oil and gas, closing ",1996-10-01,"Index, 2000=1000",176,1.4,5996.32,TRUE
"TSE, oil and gas, closing ",1996-11-01,"Index, 2000=1000",176,1.4,6498.94,TRUE
"TSE, oil and gas, closing ",1996-12-01,"Index, 2000=1000",176,1.4,6486.84,TRUE
"TSE, oil and gas, closing ",1997-01-01,"Index, 2000=1000",176,1.4,6927.89,TRUE
"TSE, oil and gas, closing ",1997-02-01,"Index, 2000=1000",176,1.4,6252.58,TRUE
"TSE, oil and gas, closing ",1997-03-01,"Index, 2000=1000",176,1.4,6320.54,TRUE
"TSE, oil and gas, closing ",1997-04-01,"Index, 2000=1000",176,1.4,6420.59,TRUE
"TSE, oil and gas, closing ",1997-05-01,"Index, 2000=1000",176,1.4,6970.84,TRUE
"TSE, oil and gas, closing ",1997-06-01,"Index, 2000=1000",176,1.4,6799.76,TRUE
"TSE, oil and gas, closing ",1997-07-01,"Index, 2000=1000",176,1.4,7074.22,TRUE
"TSE, oil and gas, closing ",1997-08-01,"Index, 2000=1000",176,1.4,7145.65,TRUE
"TSE, oil and gas, closing ",1997-09-01,"Index, 2000=1000",176,1.4,7658.88,TRUE
"TSE, oil and gas, closing ",1997-10-01,"Index, 2000=1000",176,1.4,7655.68,TRUE
"TSE, oil and gas, closing ",1997-11-01,"Index, 2000=1000",176,1.4,6625.6,TRUE
"TSE, oil and gas, closing ",1997-12-01,"Index, 2000=1000",176,1.4,6670.29,TRUE
"TSE, oil and gas, closing ",1998-01-01,"Index, 2000=1000",176,1.4,6364.35,TRUE
"TSE, oil and gas, closing ",1998-02-01,"Index, 2000=1000",176,1.4,6539.55,TRUE
"TSE, oil and gas, closing ",1998-03-01,"Index, 2000=1000",176,1.4,6573.14,TRUE
"TSE, oil and gas, closing ",1998-04-01,"Index, 2000=1000",176,1.4,6552.02,TRUE
"TSE, oil and gas, closing ",1998-05-01,"Index, 2000=1000",176,1.4,6176.16,TRUE
"TSE, oil and gas, closing ",1998-06-01,"Index, 2000=1000",176,1.4,6069.63,TRUE
"TSE, oil and gas, closing ",1998-07-01,"Index, 2000=1000",176,1.4,5580.91,TRUE
"TSE, oil and gas, closing ",1998-08-01,"Index, 2000=1000",176,1.4,4397.57,TRUE
"TSE, oil and gas, closing ",1998-09-01,"Index, 2000=1000",176,1.4,5245.97,TRUE
"TSE, oil and gas, closing ",1998-10-01,"Index, 2000=1000",176,1.4,5433.68,TRUE
"TSE, oil and gas, closing ",1998-11-01,"Index, 2000=1000",176,1.4,4804.9,TRUE
"TSE, oil and gas, closing ",1998-12-01,"Index, 2000=1000",176,1.4,4643.19,TRUE
"TSE, oil and gas, closing ",1999-01-01,"Index, 2000=1000",176,1.4,4419.03,TRUE
"TSE, oil and gas, closing ",1999-02-01,"Index, 2000=1000",176,1.4,4046.77,TRUE
"TSE, oil and gas, closing ",1999-03-01,"Index, 2000=1000",176,1.4,4979.31,TRUE
"TSE, oil and gas, closing ",1999-04-01,"Index, 2000=1000",176,1.4,5876.48,TRUE
"TSE, oil and gas, closing ",1999-05-01,"Index, 2000=1000",176,1.4,5540.36,TRUE
"TSE, oil and gas, closing ",1999-06-01,"Index, 2000=1000",176,1.4,5953.05,TRUE
"TSE, oil and gas, closing ",1999-07-01,"Index, 2000=1000",176,1.4,6370.63,TRUE
"TSE, oil and gas, closing ",1999-08-01,"Index, 2000=1000",176,1.4,6579.63,TRUE
"TSE, oil and gas, closing ",1999-09-01,"Index, 2000=1000",176,1.4,6254.34,TRUE
"TSE, oil and gas, closing ",1999-10-01,"Index, 2000=1000",176,1.4,6062.19,TRUE
"TSE, oil and gas, closing ",1999-11-01,"Index, 2000=1000",176,1.4,5723.2,TRUE
"TSE, oil and gas, closing ",1999-12-01,"Index, 2000=1000",176,1.4,5861.73,TRUE
"TSE, oil and gas, closing ",2000-01-01,"Index, 2000=1000",176,1.4,5785.82,TRUE
"TSE, oil and gas, closing ",2000-02-01,"Index, 2000=1000",176,1.4,5496.68,TRUE
"TSE, oil and gas, closing ",2000-03-01,"Index, 2000=1000",176,1.4,6216.2,TRUE
"TSE, oil and gas, closing ",2000-04-01,"Index, 2000=1000",176,1.4,6623.35,TRUE
"TSE, oil and gas, closing ",2000-05-01,"Index, 2000=1000",176,1.4,7603.25,TRUE
"TSE, oil and gas, closing ",2000-06-01,"Index, 2000=1000",176,1.4,7480.02,TRUE
"TSE, oil and gas, closing ",2000-07-01,"Index, 2000=1000",176,1.4,7029.32,TRUE
"TSE, oil and gas, closing ",2000-08-01,"Index, 2000=1000",176,1.4,7659.41,TRUE
"TSE, oil and gas, closing ",2000-09-01,"Index, 2000=1000",176,1.4,8025.44,TRUE
"TSE, oil and gas, closing ",2000-10-01,"Index, 2000=1000",176,1.4,7341.56,TRUE
"TSE, oil and gas, closing ",2000-11-01,"Index, 2000=1000",176,1.4,7531.05,TRUE
"TSE, oil and gas, closing ",2000-12-01,"Index, 2000=1000",176,1.4,8575.51,TRUE
"TSE, oil and gas, closing ",2001-01-01,"Index, 2000=1000",176,1.4,7981.85,TRUE
"TSE, oil and gas, closing ",2001-02-01,"Index, 2000=1000",176,1.4,8557.65,TRUE
"TSE, oil and gas, closing ",2001-03-01,"Index, 2000=1000",176,1.4,8709.4,TRUE
"TSE, oil and gas, closing ",2001-04-01,"Index, 2000=1000",176,1.4,9454.45,TRUE
"TSE, oil and gas, closing ",2001-05-01,"Index, 2000=1000",176,1.4,9664.72,TRUE
"TSE, oil and gas, closing ",2001-06-01,"Index, 2000=1000",176,1.4,8719.41,TRUE
"TSE, oil and gas, closing ",2001-07-01,"Index, 2000=1000",176,1.4,8804.47,TRUE
"TSE, oil and gas, closing ",2001-08-01,"Index, 2000=1000",176,1.4,8354.56,TRUE
"TSE, oil and gas, closing ",2001-09-01,"Index, 2000=1000",176,1.4,8302.68,TRUE
"TSE, oil and gas, closing ",2001-10-01,"Index, 2000=1000",176,1.4,9210.36,TRUE
"TSE, oil and gas, closing ",2001-11-01,"Index, 2000=1000",176,1.4,8695.32,TRUE
"TSE, oil and gas, closing ",2001-12-01,"Index, 2000=1000",176,1.4,9098.9,TRUE
"TSE, oil and gas, closing ",2002-01-01,"Index, 2000=1000",176,1.4,8958.97,TRUE
"TSE, oil and gas, closing ",2002-02-01,"Index, 2000=1000",176,1.4,9769.5,TRUE
"TSE, oil and gas, closing ",2002-03-01,"Index, 2000=1000",176,1.4,10456.29,TRUE
"TSE, oil and gas, closing ",2002-04-01,"Index, 2000=1000",176,1.4,10521.27,TRUE
"TSE, oil and gas, closing ",2002-05-01,"Index, 2000=1000",176,1.4,10414.12,TRUE
"TSE, oil and gas, closing ",2002-06-01,"Index, 2000=1000",176,1.4,10375.28,TRUE
"TSE, oil and gas, closing ",2002-07-01,"Index, 2000=1000",176,1.4,9906.24,TRUE
"TSE, oil and gas, closing ",2002-08-01,"Index, 2000=1000",176,1.4,10285.67,TRUE
"TSE, oil and gas, closing ",2002-09-01,"Index, 2000=1000",176,1.4,10327.69,TRUE
"TSE, oil and gas, closing ",2002-10-01,"Index, 2000=1000",176,1.4,9578.86,TRUE
"TSE, oil and gas, closing ",2002-11-01,"Index, 2000=1000",176,1.4,9485.9,TRUE
"TSE, oil and gas, closing ",2002-12-01,"Index, 2000=1000",176,1.4,10255.74,TRUE
"TSE, oil and gas, closing ",2003-01-01,"Index, 2000=1000",176,1.4,10290.16,TRUE
"TSE, oil and gas, closing ",2003-02-01,"Index, 2000=1000",176,1.4,10628.33,TRUE
"TSE, oil and gas, closing ",2003-03-01,"Index, 2000=1000",176,1.4,10216.22,TRUE
"TSE, oil and gas, closing ",2003-04-01,"Index, 2000=1000",176,1.4,9907.04,TRUE
"TSE, oil and gas, closing ",2003-05-01,"Index, 2000=1000",176,1.4,10645.14,TRUE
"TSE, oil and gas, closing ",2003-06-01,"Index, 2000=1000",176,1.4,10915.22,TRUE
