date,TSE_stat,UOM,UOM_ID,COORDINATE,VALUE,TERMINATED
2012-07-01,S&P/TSE Canadian Materials Index,Index,160,1.22,298.92,NA
2012-07-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,818.2,TRUE
2012-07-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,106.33,NA
2012-07-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,224.52,NA
2012-08-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,12196.77,NA
2012-08-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,11475.43,NA
2012-08-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,11949.26,NA
2012-08-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,3.07,TRUE
2012-08-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,16.68,TRUE
2012-08-01,S&P/TSE 60 Index,Index,160,1.14,683.47,NA
2012-08-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,91.85,NA
2012-08-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,231.12,NA
2012-08-01,S&P/TSE Canadian Energy Index,Index,160,1.17,252.69,NA
2012-08-01,S&P/TSE Canadian Financial Index,Index,160,1.18,176.84,NA
2012-08-01,S&P/TSE Canadian Gold Index,Index,160,1.19,314.48,NA
2012-08-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,112.71,NA
2012-08-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,23,NA
2012-08-01,S&P/TSE Canadian Materials Index,Index,160,1.22,318.8,NA
2012-08-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,825.64,TRUE
2012-08-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,107.89,NA
2012-08-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,220.75,NA
2012-09-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,12529.77,NA
2012-09-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,11904.48,NA
2012-09-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,12317.46,NA
2012-09-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,3,TRUE
2012-09-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,17.37,TRUE
2012-09-01,S&P/TSE 60 Index,Index,160,1.14,702.87,NA
2012-09-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,92.53,NA
2012-09-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,227.75,NA
2012-09-01,S&P/TSE Canadian Energy Index,Index,160,1.17,259.68,NA
2012-09-01,S&P/TSE Canadian Financial Index,Index,160,1.18,180.72,NA
2012-09-01,S&P/TSE Canadian Gold Index,Index,160,1.19,349.31,NA
2012-09-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,113.66,NA
2012-09-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,23.46,NA
2012-09-01,S&P/TSE Canadian Materials Index,Index,160,1.22,349.58,NA
2012-09-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,897.53,TRUE
2012-09-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,108.04,NA
2012-09-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,223.81,NA
2012-10-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,12494,NA
2012-10-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,12137.18,NA
2012-10-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,12422.91,NA
2012-10-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.99,TRUE
2012-10-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,18.5,TRUE
2012-10-01,S&P/TSE 60 Index,Index,160,1.14,711.58,NA
2012-10-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,93.71,NA
2012-10-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,233,NA
2012-10-01,S&P/TSE Canadian Energy Index,Index,160,1.17,258.84,NA
2012-10-01,S&P/TSE Canadian Financial Index,Index,160,1.18,182.78,NA
2012-10-01,S&P/TSE Canadian Gold Index,Index,160,1.19,346.92,NA
2012-10-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,117.24,NA
2012-10-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,24.05,NA
2012-10-01,S&P/TSE Canadian Materials Index,Index,160,1.22,351.29,NA
2012-10-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,928,TRUE
2012-10-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,112.03,NA
2012-10-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,224.5,NA
2012-11-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,12511.46,NA
2012-11-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,11761.34,NA
2012-11-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,12239.36,NA
2012-11-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,3.04,TRUE
2012-11-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,18.41,TRUE
2012-11-01,S&P/TSE 60 Index,Index,160,1.14,702.59,NA
2012-11-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,93.44,NA
2012-11-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,234.56,NA
2012-11-01,S&P/TSE Canadian Energy Index,Index,160,1.17,249.26,NA
2012-11-01,S&P/TSE Canadian Financial Index,Index,160,1.18,187.65,NA
2012-11-01,S&P/TSE Canadian Gold Index,Index,160,1.19,309.93,NA
2012-11-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,117.24,NA
2012-11-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,25.96,NA
2012-11-01,S&P/TSE Canadian Materials Index,Index,160,1.22,325.68,NA
2012-11-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,944.82,TRUE
2012-11-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,111.1,NA
2012-11-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,217.13,NA
2012-12-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,12457.33,NA
2012-12-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,12095.45,NA
2012-12-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,12433.53,NA
2012-12-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,3.03,TRUE
2012-12-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,18.52,TRUE
2012-12-01,S&P/TSE 60 Index,Index,160,1.14,713.72,NA
2012-12-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,97.07,NA
2012-12-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,247.65,NA
2012-12-01,S&P/TSE Canadian Energy Index,Index,160,1.17,248.54,NA
2012-12-01,S&P/TSE Canadian Financial Index,Index,160,1.18,190.99,NA
2012-12-01,S&P/TSE Canadian Gold Index,Index,160,1.19,303.04,NA
2012-12-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,122.09,NA
2012-12-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,26.06,NA
2012-12-01,S&P/TSE Canadian Materials Index,Index,160,1.22,325.08,NA
2012-12-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,1010.99,TRUE
2012-12-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,111.54,NA
2012-12-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,223.89,NA
2013-01-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,12895.28,NA
2013-01-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,12430.41,NA
2013-01-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,12685.24,NA
2013-01-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,3.02,TRUE
2013-01-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,18.9,TRUE
2013-01-01,S&P/TSE 60 Index,Index,160,1.14,727.76,NA
2013-01-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,101.06,NA
2013-01-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,245.32,NA
2013-01-01,S&P/TSE Canadian Energy Index,Index,160,1.17,254.53,NA
2013-01-01,S&P/TSE Canadian Financial Index,Index,160,1.18,196.99,NA
2013-01-01,S&P/TSE Canadian Gold Index,Index,160,1.19,275.8,NA
2013-01-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,131.61,NA
2013-01-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,28.34,NA
2013-01-01,S&P/TSE Canadian Materials Index,Index,160,1.22,313.36,NA
2013-01-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,1002.49,TRUE
2013-01-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,114.39,NA
2013-01-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,232.67,NA
2013-02-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,12832.71,NA
2013-02-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,12602.54,NA
2013-02-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,12821.83,NA
2013-02-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,3.07,TRUE
2013-02-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,19.07,TRUE
2013-02-01,S&P/TSE 60 Index,Index,160,1.14,738.55,NA
2013-02-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,103.27,NA
2013-02-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,257.44,NA
2013-02-01,S&P/TSE Canadian Energy Index,Index,160,1.17,254.1,NA
2013-02-01,S&P/TSE Canadian Financial Index,Index,160,1.18,202.5,NA
2013-02-01,S&P/TSE Canadian Gold Index,Index,160,1.19,255.83,NA
2013-02-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,138.74,NA
2013-02-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,29.38,NA
2013-02-01,S&P/TSE Canadian Materials Index,Index,160,1.22,295.95,NA
2013-02-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,910.23,TRUE
2013-02-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,119.09,NA
2013-02-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,227.6,NA
2013-03-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,12904.71,NA
2013-03-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,12622.5,NA
2013-03-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,12749.9,NA
2013-03-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,3.1,TRUE
2013-03-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,18.93,TRUE
2013-03-01,S&P/TSE 60 Index,Index,160,1.14,731.34,NA
2013-03-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,108.51,NA
2013-03-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,260.42,NA
2013-03-01,S&P/TSE Canadian Energy Index,Index,160,1.17,253.18,NA
2013-03-01,S&P/TSE Canadian Financial Index,Index,160,1.18,197.59,NA
2013-03-01,S&P/TSE Canadian Gold Index,Index,160,1.19,254.83,NA
2013-03-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,139.13,NA
2013-03-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,30.18,NA
2013-03-01,S&P/TSE Canadian Materials Index,Index,160,1.22,290.17,NA
2013-03-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,874.5,TRUE
2013-03-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,121.63,NA
2013-03-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,221.55,NA
2013-04-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,12751.6,NA
2013-04-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,11916.64,NA
2013-04-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,12456.5,NA
2013-04-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,3.18,TRUE
2013-04-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,18.61,TRUE
2013-04-01,S&P/TSE 60 Index,Index,160,1.14,710.71,NA
2013-04-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,108.88,NA
2013-04-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,272.86,NA
2013-04-01,S&P/TSE Canadian Energy Index,Index,160,1.17,246.04,NA
2013-04-01,S&P/TSE Canadian Financial Index,Index,160,1.18,196.25,NA
2013-04-01,S&P/TSE Canadian Gold Index,Index,160,1.19,201.32,NA
2013-04-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,135.32,NA
2013-04-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,33.15,NA
2013-04-01,S&P/TSE Canadian Materials Index,Index,160,1.22,250.51,NA
2013-04-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,807.03,TRUE
2013-04-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,121,NA
2013-04-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,229.04,NA
2013-05-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,12889.26,NA
2013-05-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,12275.98,NA
2013-05-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,12650.42,NA
2013-05-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,3.21,TRUE
2013-05-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,20.18,TRUE
2013-05-01,S&P/TSE 60 Index,Index,160,1.14,726.27,NA
2013-05-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,113.68,NA
2013-05-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,273.85,NA
2013-05-01,S&P/TSE Canadian Energy Index,Index,160,1.17,252.42,NA
2013-05-01,S&P/TSE Canadian Financial Index,Index,160,1.18,199.67,NA
2013-05-01,S&P/TSE Canadian Gold Index,Index,160,1.19,205.48,NA
2013-05-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,142.02,NA
2013-05-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,32.87,NA
2013-05-01,S&P/TSE Canadian Materials Index,Index,160,1.22,258.07,NA
2013-05-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,832.77,TRUE
2013-05-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,120.65,NA
2013-05-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,219.61,NA
2013-06-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,12681.22,NA
2013-06-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,11759.04,NA
2013-06-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,12129.11,NA
2013-06-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,3.37,TRUE
2013-06-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,19.23,TRUE
2013-06-01,S&P/TSE 60 Index,Index,160,1.14,695.52,NA
2013-06-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,117.16,NA
2013-06-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,282.25,NA
2013-06-01,S&P/TSE Canadian Energy Index,Index,160,1.17,243.37,NA
2013-06-01,S&P/TSE Canadian Financial Index,Index,160,1.18,197.34,NA
2013-06-01,S&P/TSE Canadian Gold Index,Index,160,1.19,170.4,NA
2013-06-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,138.3,NA
2013-06-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,30.91,NA
2013-06-01,S&P/TSE Canadian Materials Index,Index,160,1.22,222.63,NA
2013-06-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,705.56,TRUE
2013-06-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,110.2,NA
2013-06-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,209.31,NA
2013-07-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,12772.06,NA
2013-07-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,12055.63,NA
2013-07-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,12486.64,NA
2013-07-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,3.26,TRUE
2013-07-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,19.43,TRUE
2013-07-01,S&P/TSE 60 Index,Index,160,1.14,714.68,NA
2013-07-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,121.48,NA
2013-07-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,301.83,NA
2013-07-01,S&P/TSE Canadian Energy Index,Index,160,1.17,254.22,NA
2013-07-01,S&P/TSE Canadian Financial Index,Index,160,1.18,205.61,NA
2013-07-01,S&P/TSE Canadian Gold Index,Index,160,1.19,182.57,NA
2013-07-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,139.57,NA
2013-07-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,31.59,NA
2013-07-01,S&P/TSE Canadian Materials Index,Index,160,1.22,225.41,NA
2013-07-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,702.18,TRUE
2013-07-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,109.39,NA
2013-07-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,212.46,NA
2013-08-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,12812.58,NA
2013-08-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,12400.15,NA
2013-08-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,12653.9,NA
2013-08-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,3.18,TRUE
2013-08-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,25.39,TRUE
2013-08-01,S&P/TSE 60 Index,Index,160,1.14,727.13,NA
2013-08-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,122.2,NA
2013-08-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,288.78,NA
2013-08-01,S&P/TSE Canadian Energy Index,Index,160,1.17,258.32,NA
2013-08-01,S&P/TSE Canadian Financial Index,Index,160,1.18,208.49,NA
2013-08-01,S&P/TSE Canadian Gold Index,Index,160,1.19,199.21,NA
2013-08-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,135.88,NA
2013-08-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,33.03,NA
2013-08-01,S&P/TSE Canadian Materials Index,Index,160,1.22,244.11,NA
2013-08-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,765.29,TRUE
2013-08-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,110.15,NA
2013-08-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,196.6,NA
2013-09-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,12964.86,NA
2013-09-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,12654.31,NA
2013-09-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,12787.2,NA
2013-09-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,3.14,TRUE
2013-09-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,25.86,TRUE
2013-09-01,S&P/TSE 60 Index,Index,160,1.14,732.89,NA
2013-09-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,126.14,NA
2013-09-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,290.18,NA
2013-09-01,S&P/TSE Canadian Energy Index,Index,160,1.17,263.77,NA
2013-09-01,S&P/TSE Canadian Financial Index,Index,160,1.18,212.28,NA
2013-09-01,S&P/TSE Canadian Gold Index,Index,160,1.19,176.05,NA
2013-09-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,142.29,NA
2013-09-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,32.41,NA
2013-09-01,S&P/TSE Canadian Materials Index,Index,160,1.22,231.6,NA
2013-09-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,796.32,TRUE
2013-09-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,113.1,NA
2013-09-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,200.39,NA
2013-10-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,13471.06,NA
2013-10-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,12678.02,NA
2013-10-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,13361.26,NA
2013-10-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,3.02,TRUE
2013-10-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,26.58,TRUE
2013-10-01,S&P/TSE 60 Index,Index,160,1.14,767.47,NA
2013-10-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,132.59,NA
2013-10-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,305.04,NA
2013-10-01,S&P/TSE Canadian Energy Index,Index,160,1.17,270.71,NA
2013-10-01,S&P/TSE Canadian Financial Index,Index,160,1.18,225.3,NA
2013-10-01,S&P/TSE Canadian Gold Index,Index,160,1.19,179.93,NA
2013-10-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,155.26,NA
2013-10-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,32.29,NA
2013-10-01,S&P/TSE Canadian Materials Index,Index,160,1.22,234.97,NA
2013-10-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,821.81,TRUE
2013-10-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,117.18,NA
2013-10-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,210.91,NA
2013-11-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,13517.02,NA
2013-11-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,13285.23,NA
2013-11-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,13395.4,NA
2013-11-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,3.01,TRUE
2013-11-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,27.65,TRUE
2013-11-01,S&P/TSE 60 Index,Index,160,1.14,771.86,NA
2013-11-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,132.15,NA
2013-11-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,299.65,NA
2013-11-01,S&P/TSE Canadian Energy Index,Index,160,1.17,267.71,NA
2013-11-01,S&P/TSE Canadian Financial Index,Index,160,1.18,230.85,NA
2013-11-01,S&P/TSE Canadian Gold Index,Index,160,1.19,161.61,NA
2013-11-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,163.15,NA
2013-11-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,33.42,NA
2013-11-01,S&P/TSE Canadian Materials Index,Index,160,1.22,221.4,NA
2013-11-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,748.8,TRUE
2013-11-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,119.41,NA
2013-11-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,204.81,NA
2013-12-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,13644.28,NA
2013-12-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,13059.74,NA
2013-12-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,13621.55,NA
2013-12-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.96,TRUE
2013-12-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,30.78,TRUE
2013-12-01,S&P/TSE 60 Index,Index,160,1.14,783.75,NA
2013-12-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,135.44,NA
2013-12-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,300.57,NA
2013-12-01,S&P/TSE Canadian Energy Index,Index,160,1.17,272.7,NA
2013-12-01,S&P/TSE Canadian Financial Index,Index,160,1.18,233.18,NA
2013-12-01,S&P/TSE Canadian Gold Index,Index,160,1.19,156.45,NA
2013-12-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,164.76,NA
2013-12-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,35.15,NA
2013-12-01,S&P/TSE Canadian Materials Index,Index,160,1.22,225.61,NA
2013-12-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,792.22,TRUE
2013-12-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,118.45,NA
2013-12-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,203.96,NA
2014-01-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,14002.39,NA
2014-01-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,13473.23,NA
2014-01-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,13694.94,NA
2014-01-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.97,TRUE
2014-01-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,29.31,TRUE
2014-01-01,S&P/TSE 60 Index,Index,160,1.14,785.53,NA
2014-01-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,134.91,NA
2014-01-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,305.48,NA
2014-01-01,S&P/TSE Canadian Energy Index,Index,160,1.17,270.42,NA
2014-01-01,S&P/TSE Canadian Financial Index,Index,160,1.18,223.37,NA
2014-01-01,S&P/TSE Canadian Gold Index,Index,160,1.19,182.37,NA
2014-01-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,163.4,NA
2014-01-01,S&P/TSE Canadian Information Technology Index,Index,160,1.21,38,NA
2014-01-01,S&P/TSE Canadian Materials Index,Index,160,1.22,246.08,NA
2014-01-01,S&P/TSE Canadian Diversified Metals and Mining Index,Index,160,1.23,815.49,TRUE
2014-01-01,S&P/TSE Canadian Telecommunication Service Index,Index,160,1.24,119.37,NA
2014-01-01,S&P/TSE Canadian Utilities Index,Index,160,1.25,211.12,NA
2014-02-01,"S&P/TSE Composite Index, high","Index, 2000=1000",176,1.1,14280.85,NA
2014-02-01,"S&P/TSE Composite Index, low","Index, 2000=1000",176,1.2,13450.31,NA
2014-02-01,"S&P/TSE Composite Index, close","Index, 2000=1000",176,1.3,14209.59,NA
2014-02-01,"TSE, stock dividend yields (composite), closing ",Percent,239,1.11,2.91,TRUE
2014-02-01,"TSE, price earnings ratio, closing ",Ratio,270,1.12,32.79,TRUE
2014-02-01,S&P/TSE 60 Index,Index,160,1.14,813.25,NA
2014-02-01,S&P/TSE Canadian Consumer Discretionary Index,Index,160,1.15,136.75,NA
2014-02-01,S&P/TSE Canadian Consumer Staples Index,Index,160,1.16,315.31,NA
2014-02-01,S&P/TSE Canadian Energy Index,Index,160,1.17,282.16,NA
2014-02-01,S&P/TSE Canadian Financial Index,Index,160,1.18,232.53,NA
2014-02-01,S&P/TSE Canadian Gold Index,Index,160,1.19,198.38,NA
2014-02-01,S&P/TSE Canadian Industrial Index,Index,160,1.2,168.44,NA
